date,time,hour_decimal,elapsed_s,lux,raw_irradiance_wm2,glass_corrected_irr_wm2,saturation_flag,blue_channel,temp_c,daytime_flag,thermal_gap_flag,day_id
2026-07-12,07:09:32,7.15889,7780,4126.67,35.5747,38.1966,0,127,31.0,1,0,2026-07-12
2026-07-12,07:09:42,7.16167,7790,3960.0,34.1379,36.6539,0,128,31.0,1,0,2026-07-12
2026-07-12,07:09:52,7.16444,7800,3786.67,32.6437,35.0495,0,139,31.0,1,0,2026-07-12
2026-07-12,07:10:02,7.16722,7810,3730.0,32.1552,34.525,0,127,31.0,1,0,2026-07-12
2026-07-12,07:10:12,7.17,7820,3800.0,32.7586,35.1729,0,128,31.0,1,0,2026-07-12
2026-07-12,07:10:22,7.17278,7830,3823.33,32.9598,35.3889,0,124,31.0,1,0,2026-07-12
2026-07-12,07:10:32,7.17556,7840,3873.33,33.3908,35.8517,0,129,31.0,1,0,2026-07-12
2026-07-12,07:10:42,7.17833,7850,3970.0,34.2241,36.7464,0,141,31.0,1,0,2026-07-12
2026-07-12,07:10:52,7.18111,7860,4126.67,35.5747,38.1966,0,128,31.0,1,0,2026-07-12
2026-07-12,07:11:02,7.18389,7870,4220.0,36.3793,39.0605,0,123,31.0,1,0,2026-07-12
2026-07-12,07:11:12,7.18667,7880,4250.0,36.6379,39.3381,0,127,31.0,1,0,2026-07-12
2026-07-12,07:11:22,7.18944,7890,4290.0,36.9828,39.7084,0,131,31.0,1,0,2026-07-12
2026-07-12,07:11:32,7.19222,7900,4166.67,35.9195,38.5668,0,139,31.0,1,0,2026-07-12
2026-07-12,07:11:42,7.195,7910,4043.33,34.8563,37.4252,0,128,31.0,1,0,2026-07-12
2026-07-12,07:11:52,7.19778,7920,3993.33,34.4253,36.9624,0,127,31.0,1,0,2026-07-12
2026-07-12,07:12:02,7.20056,7930,3936.67,33.9368,36.4379,0,128,31.0,1,0,2026-07-12
2026-07-12,07:12:12,7.20333,7940,3853.33,33.2184,35.6666,0,127,31.0,1,0,2026-07-12
2026-07-12,07:12:22,7.20611,7950,3793.33,32.7011,35.1112,0,125,31.0,1,0,2026-07-12
2026-07-12,07:12:32,7.20889,7960,3770.0,32.5,34.8953,0,121,31.0,1,0,2026-07-12
2026-07-12,07:12:42,7.21167,7970,3720.0,32.069,34.4325,0,122,31.0,1,0,2026-07-12
2026-07-12,07:12:52,7.21444,7980,3640.0,31.3793,33.692,0,125,31.0,1,0,2026-07-12
2026-07-12,07:13:02,7.21722,7990,3630.0,31.2931,33.5994,0,133,31.0,1,0,2026-07-12
2026-07-12,07:13:12,7.22,8000,3736.67,32.2126,34.5867,0,130,31.0,1,0,2026-07-12
2026-07-12,07:13:22,7.22278,8010,3940.0,33.9655,36.4688,0,128,31.0,1,0,2026-07-12
2026-07-12,07:13:32,7.22556,8020,4100.0,35.3448,37.9497,0,122,31.0,1,0,2026-07-12
2026-07-12,07:13:42,7.22833,8030,4140.0,35.6897,38.32,0,125,31.0,1,0,2026-07-12
2026-07-12,07:13:52,7.23111,8040,4103.33,35.3736,37.9806,0,131,31.0,1,0,2026-07-12
2026-07-12,07:14:02,7.23389,8050,4033.33,34.7701,37.3327,0,124,31.0,1,0,2026-07-12
2026-07-12,07:14:12,7.23667,8060,3963.33,34.1667,36.6848,0,122,31.0,1,0,2026-07-12
2026-07-12,07:14:22,7.23944,8070,3906.67,33.6782,36.1603,0,126,31.0,1,0,2026-07-12
2026-07-12,07:14:32,7.24222,8080,3960.0,34.1379,36.6539,0,130,31.0,1,0,2026-07-12
2026-07-12,07:14:42,7.245,8090,4050.0,34.9138,37.4869,0,129,31.0,1,0,2026-07-12
2026-07-12,07:14:52,7.24778,8100,4036.67,34.7988,37.3635,0,129,31.0,1,0,2026-07-12
2026-07-12,07:15:02,7.25056,8110,3936.67,33.9368,36.4379,0,129,31.0,1,0,2026-07-12
2026-07-12,07:15:12,7.25333,8120,3856.67,33.2471,35.6974,0,123,31.0,1,0,2026-07-12
2026-07-12,07:15:22,7.25611,8130,3800.0,32.7586,35.1729,0,129,31.0,1,0,2026-07-12
2026-07-12,07:15:32,7.25889,8140,3896.67,33.592,36.0677,0,138,31.0,1,0,2026-07-12
2026-07-12,07:15:42,7.26167,8150,4093.33,35.2874,37.8881,0,135,31.0,1,0,2026-07-12
2026-07-12,07:15:52,7.26444,8160,4283.33,36.9253,39.6467,0,125,31.0,1,0,2026-07-12
2026-07-12,07:16:02,7.26722,8170,4433.33,38.2184,41.0351,0,129,31.0,1,0,2026-07-12
2026-07-12,07:16:12,7.27,8180,4563.33,39.3391,42.2384,0,134,31.0,1,0,2026-07-12
2026-07-12,07:16:22,7.27278,8190,4613.33,39.7701,42.7012,0,127,31.0,1,0,2026-07-12
2026-07-12,07:16:32,7.27556,8200,4670.0,40.2586,43.2257,0,126,31.0,1,0,2026-07-12
2026-07-12,07:16:42,7.27833,8210,4743.33,40.8908,43.9045,0,128,31.0,1,0,2026-07-12
2026-07-12,07:16:52,7.28111,8220,4790.0,41.2931,44.3364,0,133,31.0,1,0,2026-07-12
2026-07-12,07:17:02,7.28389,8230,4816.67,41.523,44.5832,0,121,32.0,1,0,2026-07-12
2026-07-12,07:17:12,7.28667,8240,4820.0,41.5517,44.6141,0,129,31.0,1,0,2026-07-12
2026-07-12,07:17:22,7.28944,8250,4783.33,41.2356,44.2747,0,127,31.0,1,0,2026-07-12
2026-07-12,07:17:32,7.29222,8260,4670.0,40.2586,43.2257,0,130,31.0,1,0,2026-07-12
2026-07-12,07:17:42,7.295,8270,4506.67,38.8506,41.7139,0,132,31.0,1,0,2026-07-12
2026-07-12,07:17:52,7.29778,8280,4363.33,37.6149,40.3871,0,128,32.0,1,0,2026-07-12
2026-07-12,07:18:02,7.30056,8290,4356.67,37.5575,40.3255,0,125,32.0,1,0,2026-07-12
2026-07-12,07:18:12,7.30333,8300,4520.0,38.9655,41.8373,0,128,32.0,1,0,2026-07-12
2026-07-12,07:18:22,7.30611,8310,4760.0,41.0345,44.0587,0,132,32.0,1,0,2026-07-12
2026-07-12,07:18:32,7.30889,8320,4920.0,42.4138,45.5397,0,130,31.0,1,0,2026-07-12
2026-07-12,07:18:41,7.31139,8330,4933.33,42.5287,45.6631,0,130,31.0,1,0,2026-07-12
2026-07-12,07:18:51,7.31417,8340,4723.33,40.7184,43.7193,0,133,32.0,1,0,2026-07-12
2026-07-12,07:19:01,7.31694,8350,4476.67,38.592,41.4362,0,129,31.0,1,0,2026-07-12
2026-07-12,07:19:11,7.31972,8360,4300.0,37.069,39.801,0,126,31.0,1,0,2026-07-12
2026-07-12,07:19:21,7.3225,8370,4186.67,36.092,38.752,0,127,32.0,1,0,2026-07-12
2026-07-12,07:19:31,7.32528,8380,4163.33,35.8908,38.536,0,124,31.0,1,0,2026-07-12
2026-07-12,07:19:41,7.32806,8390,4153.33,35.8046,38.4434,0,134,32.0,1,0,2026-07-12
2026-07-12,07:19:51,7.33083,8400,4110.0,35.431,38.0423,0,125,32.0,1,0,2026-07-12
2026-07-12,07:20:01,7.33361,8410,3993.33,34.4253,36.9624,0,125,32.0,1,0,2026-07-12
2026-07-12,07:20:11,7.33639,8420,3870.0,33.3621,35.8209,0,125,31.0,1,0,2026-07-12
2026-07-12,07:20:21,7.33917,8430,3726.67,32.1264,34.4941,0,124,32.0,1,0,2026-07-12
2026-07-12,07:20:31,7.34194,8440,3606.67,31.092,33.3835,0,125,32.0,1,0,2026-07-12
2026-07-12,07:20:41,7.34472,8450,3536.67,30.4885,32.7355,0,128,32.0,1,0,2026-07-12
2026-07-12,07:20:51,7.3475,8460,3503.33,30.2011,32.4269,0,122,32.0,1,0,2026-07-12
2026-07-12,07:21:01,7.35028,8470,3503.33,30.2011,32.4269,0,123,32.0,1,0,2026-07-12
2026-07-12,07:21:11,7.35306,8480,3580.0,30.8621,33.1366,0,121,31.0,1,0,2026-07-12
2026-07-12,07:21:21,7.35583,8490,3703.33,31.9253,34.2782,0,126,31.0,1,0,2026-07-12
2026-07-12,07:21:31,7.35861,8500,3730.0,32.1552,34.525,0,128,31.0,1,0,2026-07-12
2026-07-12,07:21:41,7.36139,8510,3736.67,32.2126,34.5867,0,129,31.0,1,0,2026-07-12
2026-07-12,07:21:51,7.36417,8520,3710.0,31.9828,34.3399,0,121,32.0,1,0,2026-07-12
2026-07-12,07:22:01,7.36694,8530,3620.0,31.2069,33.5068,0,125,32.0,1,0,2026-07-12
2026-07-12,07:22:11,7.36972,8540,3516.67,30.3161,32.5504,0,116,31.0,1,0,2026-07-12
2026-07-12,07:22:21,7.3725,8550,3446.67,29.7126,31.9024,0,123,31.0,1,0,2026-07-12
2026-07-12,07:22:31,7.37528,8560,3390.0,29.2241,31.3779,0,120,31.0,1,0,2026-07-12
2026-07-12,07:22:41,7.37806,8570,3350.0,28.8793,31.0077,0,120,31.0,1,0,2026-07-12
2026-07-12,07:22:51,7.38083,8580,3280.0,28.2759,30.3598,0,121,31.0,1,0,2026-07-12
2026-07-12,07:23:01,7.38361,8590,3220.0,27.7586,29.8044,0,124,31.0,1,0,2026-07-12
2026-07-12,07:23:11,7.38639,8600,3120.0,26.8965,28.8788,0,124,32.0,1,0,2026-07-12
2026-07-12,07:23:21,7.38917,8610,3093.33,26.6667,28.632,0,126,31.0,1,0,2026-07-12
2026-07-12,07:23:31,7.39194,8620,3123.33,26.9253,28.9097,0,127,31.0,1,0,2026-07-12
2026-07-12,07:23:41,7.39472,8630,3073.33,26.4943,28.4469,0,126,31.0,1,0,2026-07-12
2026-07-12,07:23:51,7.3975,8640,2880.0,24.8276,26.6574,0,124,31.0,1,0,2026-07-12
2026-07-12,07:24:01,7.40028,8650,2693.33,23.2184,24.9296,0,127,31.0,1,0,2026-07-12
2026-07-12,07:24:11,7.40306,8660,2620.0,22.5862,24.2508,0,124,31.0,1,0,2026-07-12
2026-07-12,07:24:21,7.40583,8670,2646.67,22.8161,24.4976,0,127,31.0,1,0,2026-07-12
2026-07-12,07:24:31,7.40861,8680,2713.33,23.3908,25.1147,0,129,31.0,1,0,2026-07-12
2026-07-12,07:24:41,7.41139,8690,2816.67,24.2816,26.0712,0,125,31.0,1,0,2026-07-12
2026-07-12,07:24:51,7.41417,8700,2863.33,24.6839,26.5031,0,132,31.0,1,0,2026-07-12
2026-07-12,07:25:01,7.41694,8710,2883.33,24.8563,26.6882,0,122,31.0,1,0,2026-07-12
2026-07-12,07:25:11,7.41972,8720,2953.33,25.4598,27.3362,0,125,31.0,1,0,2026-07-12
2026-07-12,07:25:21,7.4225,8730,3110.0,26.8103,28.7862,0,127,31.0,1,0,2026-07-12
2026-07-12,07:25:31,7.42528,8740,3296.67,28.4195,30.514,0,120,31.0,1,0,2026-07-12
2026-07-12,07:25:41,7.42806,8750,3543.33,30.546,32.7972,0,130,31.0,1,0,2026-07-12
2026-07-12,07:25:51,7.43083,8760,3716.67,32.0402,34.4016,0,125,31.0,1,0,2026-07-12
2026-07-12,07:26:01,7.43361,8770,3793.33,32.7011,35.1112,0,126,31.0,1,0,2026-07-12
2026-07-12,07:26:11,7.43639,8780,3896.67,33.592,36.0677,0,128,31.0,1,0,2026-07-12
2026-07-12,07:26:21,7.43917,8790,3916.67,33.7644,36.2528,0,125,31.0,1,0,2026-07-12
2026-07-12,07:26:31,7.44194,8800,3806.67,32.8161,35.2346,0,118,31.0,1,0,2026-07-12
2026-07-12,07:26:41,7.44472,8810,3696.67,31.8678,34.2165,0,119,31.0,1,0,2026-07-12
2026-07-12,07:26:51,7.4475,8820,3600.0,31.0345,33.3217,0,121,31.0,1,0,2026-07-12
2026-07-12,07:27:01,7.45028,8830,3533.33,30.4598,32.7047,0,126,31.0,1,0,2026-07-12
2026-07-12,07:27:11,7.45306,8840,3460.0,29.8276,32.0259,0,126,31.0,1,0,2026-07-12
2026-07-12,07:27:21,7.45583,8850,3396.67,29.2816,31.4397,0,127,31.0,1,0,2026-07-12
2026-07-12,07:27:31,7.45861,8860,3323.33,28.6494,30.7609,0,123,31.0,1,0,2026-07-12
2026-07-12,07:27:41,7.46139,8870,3296.67,28.4195,30.514,0,123,31.0,1,0,2026-07-12
2026-07-12,07:27:51,7.46417,8880,3290.0,28.3621,30.4524,0,128,31.0,1,0,2026-07-12
2026-07-12,07:28:01,7.46694,8890,3336.67,28.7644,30.8843,0,126,31.0,1,0,2026-07-12
2026-07-12,07:28:11,7.46972,8900,3503.33,30.2011,32.4269,0,123,31.0,1,0,2026-07-12
2026-07-12,07:28:21,7.4725,8910,3783.33,32.6149,35.0186,0,132,31.0,1,0,2026-07-12
2026-07-12,07:28:30,7.475,8920,4146.67,35.7471,38.3817,0,121,31.0,1,0,2026-07-12
2026-07-12,07:28:40,7.47778,8930,4490.0,38.7069,41.5596,0,128,31.0,1,0,2026-07-12
2026-07-12,07:28:50,7.48056,8940,4666.67,40.2299,43.1948,0,129,31.0,1,0,2026-07-12
2026-07-12,07:29:00,7.48333,8950,4743.33,40.8908,43.9045,0,135,31.0,1,0,2026-07-12
2026-07-12,07:29:10,7.48611,8960,4743.33,40.8908,43.9045,0,131,31.0,1,0,2026-07-12
2026-07-12,07:29:20,7.48889,8970,4763.33,41.0632,44.0896,0,133,31.0,1,0,2026-07-12
2026-07-12,07:29:30,7.49167,8980,4846.67,41.7816,44.8609,0,135,31.0,1,0,2026-07-12
2026-07-12,07:29:40,7.49444,8990,4943.33,42.6149,45.7556,0,131,31.0,1,0,2026-07-12
2026-07-12,07:29:50,7.49722,9000,5203.33,44.8563,48.1622,0,133,31.0,1,0,2026-07-12
2026-07-12,07:30:00,7.5,9010,5473.33,47.1839,50.6614,0,125,31.0,1,0,2026-07-12
2026-07-12,07:30:10,7.50278,9020,5656.67,48.7644,52.3583,0,130,31.0,1,0,2026-07-12
2026-07-12,07:30:20,7.50556,9030,5736.67,49.454,53.0988,0,131,31.0,1,0,2026-07-12
2026-07-12,07:30:30,7.50833,9040,5733.33,49.4253,53.0679,0,136,31.0,1,0,2026-07-12
2026-07-12,07:30:40,7.51111,9050,5590.0,48.1897,51.7413,0,136,32.0,1,0,2026-07-12
2026-07-12,07:30:50,7.51389,9060,5320.0,45.8621,49.2421,0,135,32.0,1,0,2026-07-12
2026-07-12,07:31:00,7.51667,9070,4983.33,42.9598,46.1259,0,137,31.0,1,0,2026-07-12
2026-07-12,07:31:10,7.51944,9080,4723.33,40.7184,43.7193,0,139,32.0,1,0,2026-07-12
2026-07-12,07:31:20,7.52222,9090,4603.33,39.6839,42.6086,0,133,32.0,1,0,2026-07-12
2026-07-12,07:31:30,7.525,9100,4670.0,40.2586,43.2257,0,131,32.0,1,0,2026-07-12
2026-07-12,07:31:40,7.52778,9110,4996.67,43.0747,46.2493,0,130,32.0,1,0,2026-07-12
2026-07-12,07:31:50,7.53056,9120,5390.0,46.4655,49.89,0,131,32.0,1,0,2026-07-12
2026-07-12,07:32:00,7.53333,9130,5666.67,48.8506,52.4509,0,128,32.0,1,0,2026-07-12
2026-07-12,07:32:10,7.53611,9140,5853.33,50.4598,54.1787,0,141,32.0,1,0,2026-07-12
2026-07-12,07:32:20,7.53889,9150,5926.67,51.092,54.8575,0,138,32.0,1,0,2026-07-12
2026-07-12,07:32:30,7.54167,9160,5826.67,50.2299,53.9318,0,136,32.0,1,0,2026-07-12
2026-07-12,07:32:40,7.54444,9170,5576.67,48.0747,51.6178,0,134,32.0,1,0,2026-07-12
2026-07-12,07:32:50,7.54722,9180,5280.0,45.5172,48.8718,0,126,32.0,1,0,2026-07-12
2026-07-12,07:33:00,7.55,9190,5056.67,43.592,46.8047,0,136,32.0,1,0,2026-07-12
2026-07-12,07:33:10,7.55278,9200,5016.67,43.2471,46.4344,0,137,32.0,1,0,2026-07-12
2026-07-12,07:33:20,7.55556,9210,5066.67,43.6782,46.8973,0,135,32.0,1,0,2026-07-12
2026-07-12,07:33:30,7.55833,9220,5023.33,43.3046,46.4961,0,128,32.0,1,0,2026-07-12
2026-07-12,07:33:40,7.56111,9230,4730.0,40.7759,43.7811,0,130,32.0,1,0,2026-07-12
2026-07-12,07:33:50,7.56389,9240,4233.33,36.4943,39.1839,0,135,32.0,1,0,2026-07-12
2026-07-12,07:34:00,7.56667,9250,3856.67,33.2471,35.6974,0,125,32.0,1,0,2026-07-12
2026-07-12,07:34:10,7.56944,9260,3650.0,31.4655,33.7845,0,126,32.0,1,0,2026-07-12
2026-07-12,07:34:20,7.57222,9270,3573.33,30.8046,33.0749,0,128,32.0,1,0,2026-07-12
2026-07-12,07:34:30,7.575,9280,3533.33,30.4598,32.7047,0,132,32.0,1,0,2026-07-12
2026-07-12,07:34:40,7.57778,9290,3423.33,29.5115,31.6865,0,124,32.0,1,0,2026-07-12
2026-07-12,07:34:50,7.58056,9300,3200.0,27.5862,29.6193,0,128,32.0,1,0,2026-07-12
2026-07-12,07:35:00,7.58333,9310,2993.33,25.8046,27.7064,0,131,32.0,1,0,2026-07-12
2026-07-12,07:35:10,7.58611,9320,2873.33,24.7701,26.5957,0,126,32.0,1,0,2026-07-12
2026-07-12,07:35:20,7.58889,9330,2816.67,24.2816,26.0712,0,125,32.0,1,0,2026-07-12
2026-07-12,07:35:30,7.59167,9340,2750.0,23.7069,25.4541,0,128,31.0,1,0,2026-07-12
2026-07-12,07:35:40,7.59444,9350,2690.0,23.1897,24.8988,0,130,32.0,1,0,2026-07-12
2026-07-12,07:35:50,7.59722,9360,2656.67,22.9023,24.5902,0,123,32.0,1,0,2026-07-12
2026-07-12,07:36:00,7.6,9370,2713.33,23.3908,25.1147,0,133,32.0,1,0,2026-07-12
2026-07-12,07:36:10,7.60278,9380,2863.33,24.6839,26.5031,0,127,32.0,1,0,2026-07-12
2026-07-12,07:36:20,7.60556,9390,3070.0,26.4655,28.416,0,128,31.0,1,0,2026-07-12
2026-07-12,07:36:30,7.60833,9400,3216.67,27.7299,29.7736,0,135,32.0,1,0,2026-07-12
2026-07-12,07:36:40,7.61111,9410,3333.33,28.7356,30.8534,0,130,32.0,1,0,2026-07-12
2026-07-12,07:36:50,7.61389,9420,3370.0,29.0517,31.1928,0,127,31.0,1,0,2026-07-12
2026-07-12,07:37:00,7.61667,9430,3353.33,28.908,31.0385,0,122,32.0,1,0,2026-07-12
2026-07-12,07:37:10,7.61944,9440,3433.33,29.5977,31.7791,0,125,31.0,1,0,2026-07-12
2026-07-12,07:37:20,7.62222,9450,3716.67,32.0402,34.4016,0,117,31.0,1,0,2026-07-12
2026-07-12,07:37:30,7.625,9460,4143.33,35.7184,38.3508,0,130,31.0,1,0,2026-07-12
2026-07-12,07:37:40,7.62778,9470,4523.33,38.9943,41.8682,0,136,32.0,1,0,2026-07-12
2026-07-12,07:37:50,7.63056,9480,4776.67,41.1782,44.213,0,129,31.0,1,0,2026-07-12
2026-07-12,07:38:00,7.63333,9490,4926.67,42.4713,45.6014,0,126,31.0,1,0,2026-07-12
2026-07-12,07:38:10,7.63611,9500,4923.33,42.4425,45.5705,0,132,32.0,1,0,2026-07-12
2026-07-12,07:38:20,7.63889,9510,4666.67,40.2299,43.1948,0,131,32.0,1,0,2026-07-12
2026-07-12,07:38:30,7.64167,9520,4240.0,36.5517,39.2456,0,127,31.0,1,0,2026-07-12
2026-07-12,07:38:40,7.64444,9530,3920.0,33.7931,36.2837,0,129,32.0,1,0,2026-07-12
2026-07-12,07:38:50,7.64722,9540,3776.67,32.5575,34.957,0,126,32.0,1,0,2026-07-12
2026-07-12,07:38:59,7.64972,9550,3750.0,32.3276,34.7101,0,133,32.0,1,0,2026-07-12
2026-07-12,07:39:09,7.6525,9560,3666.67,31.6092,33.9388,0,123,32.0,1,0,2026-07-12
2026-07-12,07:39:19,7.65528,9570,3506.67,30.2299,32.4578,0,120,32.0,1,0,2026-07-12
2026-07-12,07:39:29,7.65806,9580,3370.0,29.0517,31.1928,0,126,32.0,1,0,2026-07-12
2026-07-12,07:39:39,7.66083,9590,3320.0,28.6207,30.73,0,127,32.0,1,0,2026-07-12
2026-07-12,07:39:49,7.66361,9600,3383.33,29.1667,31.3163,0,129,32.0,1,0,2026-07-12
2026-07-12,07:39:59,7.66639,9610,3513.33,30.2874,32.5196,0,128,32.0,1,0,2026-07-12
2026-07-12,07:40:09,7.66917,9620,3633.33,31.3218,33.6302,0,128,32.0,1,0,2026-07-12
2026-07-12,07:40:19,7.67194,9630,3800.0,32.7586,35.1729,0,131,31.0,1,0,2026-07-12
2026-07-12,07:40:29,7.67472,9640,3940.0,33.9655,36.4688,0,126,32.0,1,0,2026-07-12
2026-07-12,07:40:39,7.6775,9650,3953.33,34.0805,36.5922,0,132,31.0,1,0,2026-07-12
2026-07-12,07:40:49,7.68028,9660,3766.67,32.4713,34.8644,0,126,32.0,1,0,2026-07-12
2026-07-12,07:40:59,7.68306,9670,3563.33,30.7184,32.9823,0,119,31.0,1,0,2026-07-12
2026-07-12,07:41:09,7.68583,9680,3473.33,29.9425,32.1493,0,122,31.0,1,0,2026-07-12
2026-07-12,07:41:19,7.68861,9690,3473.33,29.9425,32.1493,0,129,32.0,1,0,2026-07-12
2026-07-12,07:41:29,7.69139,9700,3383.33,29.1667,31.3163,0,126,31.0,1,0,2026-07-12
2026-07-12,07:41:39,7.69417,9710,3240.0,27.931,29.9895,0,119,31.0,1,0,2026-07-12
2026-07-12,07:41:49,7.69694,9720,3180.0,27.4138,29.4342,0,127,31.0,1,0,2026-07-12
2026-07-12,07:41:59,7.69972,9730,3213.33,27.7011,29.7427,0,126,31.0,1,0,2026-07-12
2026-07-12,07:42:09,7.7025,9740,3293.33,28.3908,30.4832,0,129,31.0,1,0,2026-07-12
2026-07-12,07:42:19,7.70528,9750,3380.0,29.1379,31.2854,0,129,32.0,1,0,2026-07-12
2026-07-12,07:42:29,7.70806,9760,3500.0,30.1724,32.3961,0,123,31.0,1,0,2026-07-12
2026-07-12,07:42:39,7.71083,9770,3643.33,31.408,33.7228,0,133,32.0,1,0,2026-07-12
2026-07-12,07:42:49,7.71361,9780,3776.67,32.5575,34.957,0,128,32.0,1,0,2026-07-12
2026-07-12,07:42:59,7.71639,9790,3926.67,33.8506,36.3454,0,137,32.0,1,0,2026-07-12
2026-07-12,07:43:09,7.71917,9800,4023.33,34.6839,37.2401,0,128,32.0,1,0,2026-07-12
2026-07-12,07:43:19,7.72194,9810,4030.0,34.7414,37.3018,0,134,31.0,1,0,2026-07-12
2026-07-12,07:43:29,7.72472,9820,3936.67,33.9368,36.4379,0,130,31.0,1,0,2026-07-12
2026-07-12,07:43:39,7.7275,9830,3803.33,32.7874,35.2038,0,129,31.0,1,0,2026-07-12
2026-07-12,07:43:49,7.73028,9840,3750.0,32.3276,34.7101,0,132,31.0,1,0,2026-07-12
2026-07-12,07:43:59,7.73306,9850,3800.0,32.7586,35.1729,0,129,31.0,1,0,2026-07-12
2026-07-12,07:44:09,7.73583,9860,3923.33,33.8218,36.3145,0,132,31.0,1,0,2026-07-12
2026-07-12,07:44:19,7.73861,9870,4016.67,34.6264,37.1784,0,123,31.0,1,0,2026-07-12
2026-07-12,07:44:29,7.74139,9880,4010.0,34.569,37.1167,0,130,31.0,1,0,2026-07-12
2026-07-12,07:44:39,7.74417,9890,3920.0,33.7931,36.2837,0,123,32.0,1,0,2026-07-12
2026-07-12,07:44:49,7.74694,9900,3810.0,32.8448,35.2655,0,124,32.0,1,0,2026-07-12
2026-07-12,07:44:59,7.74972,9910,3706.67,31.954,34.309,0,126,32.0,1,0,2026-07-12
2026-07-12,07:45:09,7.7525,9920,3663.33,31.5805,33.908,0,121,32.0,1,0,2026-07-12
2026-07-12,07:45:19,7.75528,9930,3676.67,31.6954,34.0314,0,126,32.0,1,0,2026-07-12
2026-07-12,07:45:29,7.75806,9940,3630.0,31.2931,33.5994,0,127,31.0,1,0,2026-07-12
2026-07-12,07:45:39,7.76083,9950,3560.0,30.6897,32.9515,0,125,32.0,1,0,2026-07-12
2026-07-12,07:45:49,7.76361,9960,3526.67,30.4023,32.6429,0,127,31.0,1,0,2026-07-12
2026-07-12,07:45:59,7.76639,9970,3486.67,30.0575,32.2727,0,129,31.0,1,0,2026-07-12
2026-07-12,07:46:09,7.76917,9980,3473.33,29.9425,32.1493,0,129,31.0,1,0,2026-07-12
2026-07-12,07:46:19,7.77194,9990,3523.33,30.3736,32.6121,0,129,31.0,1,0,2026-07-12
2026-07-12,07:46:29,7.77472,10000,3593.33,30.977,33.26,0,127,31.0,1,0,2026-07-12
2026-07-12,07:46:39,7.7775,10010,3673.33,31.6667,34.0005,0,130,31.0,1,0,2026-07-12
2026-07-12,07:46:49,7.78028,10020,3730.0,32.1552,34.525,0,131,31.0,1,0,2026-07-12
2026-07-12,07:46:59,7.78306,10030,3813.33,32.8736,35.2964,0,134,32.0,1,0,2026-07-12
2026-07-12,07:47:09,7.78583,10040,3920.0,33.7931,36.2837,0,134,31.0,1,0,2026-07-12
2026-07-12,07:47:19,7.78861,10050,3990.0,34.3965,36.9315,0,128,31.0,1,0,2026-07-12
2026-07-12,07:47:29,7.79139,10060,3986.67,34.3678,36.9007,0,124,31.0,1,0,2026-07-12
2026-07-12,07:47:39,7.79417,10070,3950.0,34.0517,36.5613,0,130,32.0,1,0,2026-07-12
2026-07-12,07:47:49,7.79694,10080,3903.33,33.6494,36.1294,0,130,31.0,1,0,2026-07-12
2026-07-12,07:47:59,7.79972,10090,3880.0,33.4483,35.9134,0,128,32.0,1,0,2026-07-12
2026-07-12,07:48:09,7.8025,10100,3906.67,33.6782,36.1603,0,132,31.0,1,0,2026-07-12
2026-07-12,07:48:19,7.80528,10110,3926.67,33.8506,36.3454,0,132,31.0,1,0,2026-07-12
2026-07-12,07:48:29,7.80806,10120,3946.67,34.023,36.5305,0,133,32.0,1,0,2026-07-12
2026-07-12,07:48:39,7.81083,10130,3893.33,33.5632,36.0368,0,132,32.0,1,0,2026-07-12
2026-07-12,07:48:49,7.81361,10140,3766.67,32.4713,34.8644,0,127,32.0,1,0,2026-07-12
2026-07-12,07:48:58,7.81611,10150,3653.33,31.4943,33.8154,0,127,31.0,1,0,2026-07-12
2026-07-12,07:49:08,7.81889,10160,3533.33,30.4598,32.7047,0,123,32.0,1,0,2026-07-12
2026-07-12,07:49:18,7.82167,10170,3430.0,29.569,31.7482,0,126,32.0,1,0,2026-07-12
2026-07-12,07:49:28,7.82444,10180,3306.67,28.5057,30.6066,0,132,31.0,1,0,2026-07-12
2026-07-12,07:49:38,7.82722,10190,3223.33,27.7874,29.8353,0,131,31.0,1,0,2026-07-12
2026-07-12,07:49:48,7.83,10200,3163.33,27.2701,29.2799,0,132,32.0,1,0,2026-07-12
2026-07-12,07:49:58,7.83278,10210,3140.0,27.069,29.064,0,126,31.0,1,0,2026-07-12
2026-07-12,07:50:08,7.83556,10220,3110.0,26.8103,28.7862,0,128,31.0,1,0,2026-07-12
2026-07-12,07:50:18,7.83833,10230,3050.0,26.2931,28.2309,0,121,31.0,1,0,2026-07-12
2026-07-12,07:50:28,7.84111,10240,2966.67,25.5747,27.4596,0,129,31.0,1,0,2026-07-12
2026-07-12,07:50:38,7.84389,10250,2913.33,25.1149,26.9659,0,128,31.0,1,0,2026-07-12
2026-07-12,07:50:48,7.84667,10260,2870.0,24.7414,26.5648,0,124,31.0,1,0,2026-07-12
2026-07-12,07:50:58,7.84944,10270,2820.0,24.3103,26.102,0,131,31.0,1,0,2026-07-12
2026-07-12,07:51:08,7.85222,10280,2740.0,23.6207,25.3615,0,131,31.0,1,0,2026-07-12
2026-07-12,07:51:18,7.855,10290,2663.33,22.9598,24.6519,0,131,31.0,1,0,2026-07-12
2026-07-12,07:51:28,7.85778,10300,2590.0,22.3276,23.9731,0,125,31.0,1,0,2026-07-12
2026-07-12,07:51:38,7.86056,10310,2503.33,21.5805,23.171,0,125,31.0,1,0,2026-07-12
